,VGAMpValue,Variance
SOX6,0.000302750328789331,3.1373687705885
HDGFL3,0.000304718854042404,7.52363446032446
KIF11,0.000306983238879275,4.50752852603066
USP42,0.000316337653342557,6.60593571986505
MXRA8,0.000318902603176895,2.08417943930505
RAMP2,0.000319717666889492,2.66295422134962
IL4RA,0.00032401096361162,9.69536024584465
SLC31A2,0.000324437431617852,5.11543152426257
TFRC,0.000325518408482317,4.85018193109266
GSAP,0.000328795456227924,6.1018236544422
FUT10,0.000331483914209186,4.72110949556994
ZFP53,0.000333807963616441,7.26594097676568
MYO5C,0.000333913580933477,3.93612497145311
IGHV11-2,0.000341278801308703,4.19001156819464
MAPK12,0.000342567647303947,2.86767293066235
ATP5B,0.000347039265071744,0.963705008805113
DDIT4L,0.000347994828976664,1.16091395860092
SLC41A3,0.000352957516284497,5.06958496439436
ALDOC,0.000357792617210144,8.80376560860518
KIF21B,0.000358016872632525,7.0580265616121
IGKV14-126,0.000361100920044068,7.77358123164824
RAI14,0.000365050672179965,5.10418102035832
FIGNL1,0.000366671406149727,6.04890279807731
ANKRD63,0.000369501088777639,0.747561223643068
SLC12A6,0.000369747046587811,9.06545661535675
GM12185,0.000370927581000979,3.52262186263591
TXNDC11,0.000377236092222689,7.91721274913144
TOMM70A,0.000378853025524374,8.0680000801155
CD200R1,0.000384793823082554,7.93045171606687
CLDN12,0.000386923840114685,5.37586476218469
PLEKHA1,0.000393731978310311,5.77735407830051
DNAJC9,0.000396355625268407,8.23795920599549
SLA2,0.000404022315619277,10.2296901017408
CDCP1,0.00040533867796164,4.5961146675379
NUP88,0.000406081616386314,8.27792675331895
GM42141,0.000406946894940784,0.602591582862744
TREML2,0.000408006361130361,9.14540234213892
MBNL3,0.000417111764963298,5.77981633833168
KLRB1C,0.000424587494432109,2.25533977385797
NCL,0.000438502051025904,1.66228944153598
IL1R2,0.000439014628209061,1.69768147053392
NRBP2,0.000441372484840746,0.917131500662246
FCGR3,0.000443114430286919,1.22292071724452
ENDOD1,0.000445488768528061,3.86997573239138
PEA15A,0.00044688152602528,6.05790768605817
RAD51,0.00045128437262339,5.7922607865113
ACSS1,0.000457726452837711,4.95144116166268
FAM187B,0.000459281647041531,0.66600671731355
SLC2A6,0.00046258351489086,0.84500632470329
PIK3CG,0.000463991296703525,9.07200880954273
6330403K07RIK,0.000465256551968382,1.29419267830135
P4HB,0.000468007205610971,3.75433149157308
MTURN,0.000469326334369588,2.41252825836526
GM7694,0.000469561900714066,5.23773995676706
HGFAC,0.00047054786886214,4.25005978890367
IL17RB,0.000470771662547688,1.14900990614796
HS3ST1,0.000481523495723122,2.86472954012012
ANO10,0.000488102538196634,8.36143372517074
TMEM204,0.000490746832762339,0.67027105615367
FNDC4,0.00049682759756215,1.37626248177587
XKRX,0.000498626286697496,1.64385192270559
TRP53BP2,0.000499526076285621,6.10200797180587
ITGB3,0.000500178046881825,1.8519278761616
KIF20B,0.000510159539734205,5.1829855897597
EXOC6B,0.000513900220262935,4.74029819986926
PTTG1IP,0.000515595604486666,10.7640712416952
CANX,0.000525256424949609,2.90862094171318
GBP8,0.000529537244533537,7.42131669400374
IGHV6-3,0.000535920657277835,1.22281562141973
CENPA,0.000541348184174386,6.20617091542282
ELOVL6,0.000542022723770943,9.22369448862694
MAST3,0.000550217969529257,9.92035800519796
LIG1,0.000566600338132914,8.20171102389279
TNFSF4,0.000574084588962858,1.9660555493031
GRINA,0.000578585030559517,10.2455166480653
SLC12A2,0.000594988364799425,5.42662171856679
KMO,0.000600335522942984,1.90006583275658
SUOX,0.000600823128114118,4.50560321037458
PLPP2,0.000622005159598925,7.28621892473922
PXDC1,0.000630572359724183,1.07570973546475
MIR6236,0.000634870283843189,0.897739687116429
CRYZ,0.000640835991713153,4.25242743835427
GM43769,0.000662238281985739,1.58519944369071
HAT1,0.000666178803679382,7.80475470356513
TRPM6,0.000669988581104588,0.494799293655986
DMRTC1A,0.000671048830653973,0.466758651482586
IRGM2,0.000671211968636647,9.75954784478468
SLC6A6,0.000684906369731116,9.86503169517091
TLR4,0.000695714219362994,4.75761392601603
BMP8A,0.000697290456649902,0.619532039182358
FAM169B,0.000700031985924674,4.56118464829204
EFTUD2,0.000701890442753659,8.47967648446425
PCNA,0.000703168647665561,5.24048354395135
CTLA2A,0.000714172809014597,4.35881833086884
NFATC1,0.000716531715889826,9.01398787805364
BCLAF3,0.000722125277756521,9.35063717346824
SLC25A53,0.000725701076285413,5.37157408043865
PRKCD,0.000729845913861735,7.40815206038197
KIF22,0.000741599423309392,4.77317130996248
IGHV6-6,0.000753802888064325,1.38796417232343
CDC7,0.000759832694174708,6.7793971922868
SUGP2,0.00076027405557036,7.87440844089989
DDX39,0.000767225118301979,7.39305810167332
FILIP1L,0.00077422329691598,4.7488477467784
TSPAN33,0.000776281038746311,2.80302440513048
LCN4,0.000791072806483908,0.698655846084029
HEATR5A,0.000791772904259081,8.7094006664119
HEXA,0.000794603943591539,9.62172969595423
STOM,0.000796897213021689,5.1282253531963
GMIP,0.000800362669977519,8.9486765180523
CDC6,0.000800662182829526,5.63783667611158
IGDCC4,0.000805986845921274,2.08778712175058
D930016D06RIK,0.000818226050526613,4.636270355209
EIF3G,0.000822218087518663,4.47530523908767
TOP3B,0.000825142404939906,8.21370538923367
RCN2,0.000829404944373368,8.99710497485323
JAK1,0.000836961457619122,6.16101888869987
ACER2,0.000839081462297355,2.81674614262792
SLC25A37,0.000840307596586698,7.73955661881068
ASAH2,0.000858784066641003,3.58815416698363
SGPL1,0.000860592049645105,9.52015864327648
EPB41L4B,0.000861487226138969,9.74202312502636
VMAC,0.000869204355837388,7.89574492096859
CD276,0.000876910179267682,1.49669766588448
TFF2,0.000878526555186056,0.560091954325096
ZFP157,0.000887173221257237,9.29290697499457
RNF217,0.000892015579121339,3.30958646088523
GM10039,0.000893058969868481,2.71113709823854
VIPR1,0.000906495192450733,0.625087984362006
TRIM35,0.000906498159762596,10.0020837023512
FPGT,0.000917167122276388,5.23622092522189
MYOF,0.000926288383356134,6.92878413768075
THTPA,0.000930787527146388,6.26081402280877
ATAD2,0.000938716724864788,6.77727434383113
SLC22A18,0.000942533786699683,6.26168919343491
ITGA3,0.000946837315857099,1.05627022576394
SEMA4A,0.000959887797950751,2.83930367542374
PHC1,0.00096809252834873,7.38877242072478
ASNS,0.000969470642662063,5.87946776763954
PIGG,0.000992568110480077,2.93914851151104
RAB20,0.00106040274252838,3.79790321309927
CD300A,0.00106734841074451,9.31255773283815
AURKB,0.00107278785180465,4.88133305820189
ASAH1,0.00107487584295657,11.3920416279623
HSPA1A,0.00108885565132805,6.06576413673887
RAB37,0.00110641103018899,8.84795422271528
DEK,0.00111122257597762,4.40493728259358
CNP,0.00111265275547875,9.23140892958572
PHKB,0.00111711799324412,7.64898060084773
STXBP4,0.00111847195619442,10.7795932200495
PLIN2,0.00112182121391758,9.29166614148875
OASL1,0.00113628731700048,5.89072963965576
TMEM88,0.00114394049044249,1.30811625350973
RIN2,0.00115099872322259,2.44832206038436
CEP55,0.00115404399066965,3.75469714494128
HNRNPLL,0.00117727220476617,7.42426856580661
MAGEE1,0.00118324543849848,3.70858926575069
CDCA8,0.00119305624848993,5.14385811491495
NUDT11,0.00121083268861615,0.708685500794174
ABHD4,0.00121289404835491,11.1554748524117
AP1G2,0.00124440394460621,9.62802741059819
UBL4A,0.00124768702000898,9.02962531349709
MSH6,0.00125143305899105,9.74424238048464
F830016B08RIK,0.00126083165528544,2.10955689891359
TENT5A,0.0012735376744826,3.42454836367582
ARHGEF3,0.0012956163551688,10.5487879543684
LPAR1,0.00131419250531569,1.89229505743248
MAP2K1,0.0013275710632269,10.7442525995013
KCTD20,0.00132838403429121,8.23036949964728
ICAM1,0.00134050672406238,10.7680387374366
EIF1AD,0.00134225726671258,8.79392805205831
CCNA2,0.00138319278559853,4.77534890808708
IRF7,0.00141134012383382,11.1787524950502
PORCN,0.00141599416149384,1.92297615296827
NDOR1,0.00141810246403336,8.99384439555216
P2RY12,0.00141973134017472,0.996539046358554
RPS6KA5,0.00142335953558354,6.14515301079699
POMGNT2,0.00142580073969035,10.434693557511
SZT2,0.00142656798335388,5.8206062912288
WBP1L,0.00144199794201169,9.25100803138167
FGFR1OP,0.00145490434918447,8.32544555434387
P2RX6,0.00148366540163266,0.520863030154299
PPFIA4,0.00148854538054996,1.6894326682439
GBP10,0.00151386996843328,1.90801466306557
KLF10,0.00152746735055883,9.12519266068393
HCAR2,0.0015313765884072,1.53166169597339
RHBDL3,0.00155308397347494,1.79757405635502
FZD4,0.00156327089640598,0.932856972814162
TOMM22,0.00156551217831496,5.90485215831984
LPXN,0.00158427973707039,2.20217258066599
ELANE,0.00158601074512863,4.11304879865555
GAB3,0.00159608444566406,3.79982236564751
ZKSCAN4,0.00160209039050255,1.37844655163921
ANXA3,0.00161284687654314,3.68202314959349
INSL6,0.00161422298046623,7.81347083155882
TIMM50,0.00161497221014914,8.20087682627958
SQOR,0.00162320547826292,8.41717214459175
LOXL1,0.00164047232599112,0.526013047527878
WFS1,0.00164144180703824,2.39566548290106
TGM5,0.0016483341180962,0.833150033823397
OPRL1,0.00165729790508146,0.18227189061365
AURKA,0.00167457791496357,4.07363566098995
PDK3,0.00168800764930599,10.2122114966691
ITPR1,0.0016895227364733,8.26589186859494
CDK1,0.00168997842250294,5.94094719856063
TREML1,0.0016954615940174,1.13007691213447
ZFP120,0.00170085081368322,8.14885140443041
HCFC1,0.00173626958525251,7.90055731440954
ANKRD6,0.0017416723909511,2.83426607445047
SIGLECF,0.00176492176307895,1.54259494425028
CFTR,0.0018046861152103,0.4880191141589
S1PR1,0.00181436142403468,5.21988663701342
FNDC3A,0.00181592430349463,8.50232061583567
ICA1L,0.00185057467436217,1.23923124248191
NECAP2,0.00185349584282612,5.96626456164661
NEIL3,0.00186875584107392,3.63110431576535
CHST11,0.0018702844290911,5.80249344002212
YOD1,0.00191118502087524,8.69021171494119
ARL6IP1,0.00191367203120147,2.80282546259123
ABLIM1,0.00191527362352816,8.45608189132225
GPRASP1,0.00191781379060763,8.47946780732073
GP5,0.001924151693692,2.27048448234767
BAZ2B,0.00193805097079549,6.00384592539616
POR,0.00194955312043854,9.22903756238298
PACSIN1,0.00194995700290377,2.11091633610035
CEP70,0.00196667925223897,8.94128056643321
TK1,0.00197395691983299,5.7254021828448
RNF141,0.0019754340878053,8.47955220526525
SPINT1,0.00198339271026666,3.01513191880201
HBB-BS,0.0019916563884629,2.33275394773574
APOL9B,0.00203447475028757,0.715112888397042
PDLIM5,0.00205329459573505,5.25133509349977
KNL1,0.00206398386928875,2.80191218477512
PHF8,0.00208822554623573,6.59376596865345
CREB5,0.00210869951575075,2.3687196313256
MAN2A2,0.00212340090272433,9.60688829375422
TEX10,0.00213307214727713,8.07475624156925
KLC3,0.0021356456765969,1.31974927124783
ZFP111,0.00215010637444713,3.72269130080667
FBXO30,0.00216121672913949,5.65536475349412
SLC46A3,0.00216695866196381,3.39612917106458
FGGY,0.00220031438179608,8.55231894815529
INSIG1,0.00220576848846048,7.52363409096561
CSAD,0.00220761804952536,10.4688847836945
PRDX6,0.00221723904589732,2.17493494937431
CASP2,0.00222351482822337,10.0987999018879
BACE1,0.00224507243765454,8.02807292639977
COX6B1,0.00225901552530603,1.2819969535068
POSTN,0.00226035558889384,1.53584202729879
ARL8B,0.00226376701957158,9.80747353654838
GPSM1,0.0022694825526314,7.08313285467618
GM28154,0.00227109222468999,0.836641682363154
COL23A1,0.00228668740044841,0.867377728928713
QARS,0.00230131680761916,8.95357361584389
IGLC3,0.00233632561052849,0.757987082803688
RANBP17,0.00235759079713611,2.76350886006704
RALGPS1,0.00236942080255485,4.63212745551591
RAB39B,0.00237131541913958,0.751266546317485
NGLY1,0.00240855536040043,10.4681725334004
GYPC,0.00241888422323487,10.4935646275114
1810010H24RIK,0.00243211553771576,0.911433959512798
CASTOR1,0.00245930816346006,4.27925908961302
NCAPH,0.00248455923602704,4.39195798831939
GM37176,0.00248641516927951,1.03886449059051
OPTN,0.00252116261017624,2.63765566138685
RNF114,0.00252856683746262,8.92317842942684
TMEM65,0.00253146758722955,5.10177118229407
EIF2S1,0.0025502104423033,6.37697974125598
PRODH,0.00255211252078987,8.39645770089976
WDSUB1,0.00255356300489224,6.70451618374618
SLC43A3,0.00257586181681899,7.6293314030249
NCAPG2,0.00257653868300042,4.35525933632962
FAM76B,0.00258423900925059,9.01096401241522
IL22RA2,0.00259015308932633,1.23309196362221
LMBR1,0.00263454687483422,3.73120494491496
CAD,0.00263675451610565,7.47316398858153
ZDHHC17,0.00264050507305268,8.54407985726139
RAD51AP1,0.00265126412460916,4.90843815641481
IL20RA,0.00268813343877044,1.18570544598224
MAPK11,0.00270283160052648,2.15378756458776
DCAF4,0.00271210049290367,9.33862956075235
ZFP61,0.00273032789823334,4.40182352637636
PLBD2,0.00276421326798164,9.04892662285132
CENPE,0.00277099764381181,4.35002667283986
LRRFIP1,0.00289125404818491,7.99438305745171
KLHL30,0.0029167038028562,0.578269312627494
BTNL9,0.00292135987955763,1.89492227964966
PDE4B,0.00295673737289226,6.56641757888066
SLC6A3,0.00296087123674725,0.154204146977523
PRC1,0.00299228138680568,4.28835788109616
TXNRD3,0.00299384845104907,7.62910761840672
ZFP248,0.0030661784692142,4.6268265556525
GM37298,0.00307038514187994,1.9808248548346
CDCA3,0.00309141869113704,4.73734647668955
IL15,0.00310572348926828,10.7181259737021
RPRM,0.00313461474859181,0.360819618580561
ICE1,0.00314300868217727,8.22737127371023
UQCRFS1,0.00314845821558993,6.15863898660109
RRM2,0.00319453311050411,5.60639890493056
DPY19L3,0.00323505864132838,7.1112599644435
FTX,0.00325790071739316,6.25503271781437
RELT,0.00327022452622762,9.7793202300276
ZFP939,0.00327184554114233,2.60569032705558
SLC19A3,0.0033294752872998,0.402438022181746
TRIM3,0.00340293187991581,3.48929674950406
GPR141B,0.00340421722941676,0.506535243391854
GLRX5,0.00340436512063267,6.31914014508263
FEZ1,0.00340631509108862,0.57716855079031
B430306N03RIK,0.00343447977103035,1.55410756955843
MKS1,0.00348442652459089,3.75951230778771
LGALS3BP,0.00349549902888736,5.40832033736165
THBS1,0.00353658872826211,6.43093211456689
INPP1,0.0035431931414531,9.9822569435358
MED16,0.00357533957034047,8.85212493150821
RAB44,0.00357646726294387,3.43928843349598
NUP93,0.00360484649303307,7.65165811274553
RCC1,0.00365074828514663,7.89046498023759
ABCF3,0.0036605142065137,9.84716105992817
ELMO3,0.00367096449204883,4.28318941450418
RIC3,0.00367193228384415,1.71802358984189
LIMD2,0.00368707992181989,2.33349315944286
BUB1,0.00369894950400207,3.1554083882877
H2AFX,0.00371959279911931,6.96157604601752
ZFYVE28,0.00372900025012247,0.517820189191692
NPC1,0.00373547511695842,7.84507948373366
PIK3IP1,0.00377573192715739,7.51560631533616
ZCCHC24,0.00379185796062522,2.88477210785733
RSL1,0.00379299312658947,4.224458937009
GM19590,0.00382154776491238,5.12792239710553
PTK2,0.00385791732478161,3.84018366500824
ZFR,0.00386927816602763,8.35403701253141
ALS2CL,0.00389493634392068,7.86884124060298
ASB13,0.00391482402708727,9.19074188826776
SLC7A8,0.00394216835663414,2.70514775770466
EXOC3L,0.00395779197622836,3.89661142734992
ZFP354B,0.00399614602584154,0.798702264789165
PIK3R5,0.00402330776506747,3.40514708014753
MUC5B,0.00403529108448011,0.21012977429149
GIMAP6,0.00404030044845802,4.14511310367735
HSPH1,0.00404577126680995,7.90743251303709
ULK1,0.00405404285654875,7.91183122169694
PTK7,0.00407114801715133,3.68774643157066
SH3TC1,0.00411180057090202,3.35343810538809
NCKAP1L,0.00411293421579558,7.30706035002327
PRKAR2B,0.00415814125398218,8.17906033873212
SORL1,0.00418987997270233,4.33503926145792
ATP1B1,0.00421103254036955,2.98896901033612
TMBIM1,0.00424796041069253,7.9692736542278
SNHG14,0.00425408307147284,1.93145848808196
OLFR631,0.00429674942516018,0.134582219806999
MALAT1,0.00431452844597076,0.732876761300126
ABCD2,0.00431931125781725,1.94289656824635
CCR2,0.00432750424953857,2.35380711405848
TYMS,0.00433182937580541,7.4545841729063
SLC28A2,0.00433377861273172,9.21077547733583
SYNRG,0.00447902142240553,6.36934810041029
COPB1,0.00447907000365279,9.37160387318697
ELAC1,0.00449388129736608,5.21755469323543
ZMYM3,0.00451924042388447,8.7686825942153
RBM11,0.00453693854637131,1.78964981121439
SPRY1,0.00454077827486265,2.98968157629275
H2-Q7,0.00454821472370626,3.20512210870781
CYP51,0.00455242061396306,9.19812525323703
SLC39A8,0.00458274850646793,3.93050083319601
E2F8,0.00461595606526179,3.53007014521778
IER3,0.00462738805943948,9.71182186392156
COX7A2,0.00462913387321845,1.9419205199335
SFXN1,0.00463856928082195,7.06762871669449
IGTP,0.00464315290685893,11.4308872729711
DMD,0.00465544555714293,2.37119015161224
CAPN5,0.00466397410997536,8.81429144847201
BIRC3,0.00469652624528945,9.29385610600088
RGCC,0.00471210495138098,6.08874315278474
SMIM15,0.00473656592806776,9.93427825758067
STRAP,0.00473790962354993,7.06777116383312
MTCH2,0.00474363110862843,7.28409657376449
PLPP7,0.00474793123762934,2.54297529284223
TMEM147,0.00475248789217171,6.05633856120526
SC5D,0.00478745108917541,9.60646571502129
SH3GL3,0.00479598519021634,0.490719864930338
IDH1,0.00481627062520944,8.93882368190669
ATP2B4,0.00483421635277762,8.82831546848358
B830012L14RIK,0.00485799855165553,0.350067193655306
ARL6IP6,0.0048607757959234,9.15868926816984
ZFP949,0.0048909265506509,5.50270929513557
NFAT5,0.00495157045068309,8.46552974397171
IL27RA,0.00497552417755993,9.59282045370558
ORC6,0.00500074129516547,7.60466120736307
CDC45,0.00500195052225715,6.0968826503523
EMID1,0.00501752932250011,8.29016193593172
PGM1,0.00502253679268372,10.6765630835347
PHF5A,0.00506850653174733,6.77686336903054
LYSMD4,0.00506922782783261,2.86327102880625
CACNA2D1,0.00507469002447969,0.540099377202796
SLC35A5,0.00518486838982874,6.87787337431679
AKAP8L,0.00518533115415252,10.1007008148249
UBE2C,0.00537831349930997,4.26376022222337
PPP4R4,0.00539430242763745,0.486302595477333
CD83,0.00540034864143134,1.06395510558823
TNFRSF13B,0.00541553094416845,11.6621785866744
TNPO1,0.00542080330469251,8.83318860011313
BTC,0.0054724716735252,2.6487523508669
BICD1,0.00547808227270918,6.05776312321161
CCL6,0.00549578398510153,1.72723100911122
PDE12,0.00559837358135825,6.76386353505887
TNFSF11,0.00563219338183788,1.21356489684158
GM37642,0.00563509592208584,2.87224187236189
PODNL1,0.00564947649345953,1.91771884323394
SLFN8,0.00566029938294313,10.8754045453289
INPP5K,0.00567677162492065,11.3044404713156
NDRG3,0.0057537398992234,8.07232891404374
TGTP1,0.00581771846392012,7.59933370560079
TSPOAP1,0.00582134409430526,1.9241187500671
BUB1B,0.00586429168113791,4.80548535377614
BC005561,0.00590656714881567,8.27505377564387
EMCN,0.00591065720657187,10.4075389527045
OASL2,0.00592463425478885,11.0255213887953
SLC5A6,0.00599740748535264,4.40523930224773
EPB41L3,0.00607028895441869,5.28663351599772
RORC,0.00611404839561449,1.86537137936646
TRAM1L1,0.00612994805057165,0.465284290756655
TMEM241,0.00616910262011584,3.60510603629772
PLPP3,0.00618507507971416,2.73176547869483
CD101,0.0061967915788391,0.525950342956698
SLC35B4,0.00621978041905002,10.5277506367317
TTC39C,0.00645945354142304,1.85131893042
PACSIN2,0.00647286040896128,9.55613467918889
HASPIN,0.00654066778646518,4.09148456379377
GCLM,0.00656696155814245,7.25518475359156
CLOCK,0.0066015054580176,5.67802638981886
CCL4,0.00660545480998733,10.6779407666438
HJURP,0.00672057271684793,8.29388003709099
RPGRIP1L,0.00672490948534196,3.36584620189756
NRP2,0.00673091179864741,0.960390371626198
TAB3,0.00674159691156828,3.52075166899421
THRB,0.00674452208928118,1.80296315108696
TBC1D10C,0.00676515378093931,7.3689577498401
VEZF1,0.00696951447985526,8.2535782053274
CNR1,0.0069783143668378,0.991807862590389
ARID3B,0.00700376171196112,4.03159624307101
CEP170B,0.00702278485063764,3.76607857195405
CTPS,0.00703320446368212,7.75639830404629
NDST2,0.00704913223033263,6.67585573767702
NAPRT,0.00708946876342387,8.20671580522411
RPGRIP1,0.00711139919707449,6.65272354578803
MARVELD2,0.00712471160332273,2.94904612748451
ITPK1,0.00721091620371473,9.70799885507907
PA2G4,0.00723777217399709,4.87402409992996
EDAR,0.00725123423360496,1.12194434858312
GLB1,0.00730266857901778,10.6011041934554
TTF2,0.00733535853989858,5.13396872947212
MAP3K2,0.00734351125940764,8.06610312907153
HDX,0.00734841649852362,1.51882120008802
MORC3,0.00736365756001022,9.77191792561238
NAAA,0.00742069609637368,3.25821864660349
CKAP2,0.00747872899613342,4.94561688238801
PDIA4,0.00748738925801847,7.5782714418305
GUCD1,0.00757637301910337,4.2855125643758
ARFGEF2,0.00758701180679415,5.98044728121837
RGS3,0.007627848204912,4.17151470555496
TMEM33,0.00777365446867281,7.81013691503253
TRMT6,0.00778138981114604,7.97072865987581
PREP,0.00783170601623348,8.86614746858132
GM17590,0.00785436812721062,0.997679672396681
ACSS2,0.00786405888709002,7.26287224264628
MS4A4B,0.00786494447754246,2.50753091013623
ZFP773,0.00788883052841783,3.39923645793391
ANKLE1,0.00795104357255766,2.8447481928672
NFKB1,0.007956803255573,5.86654152669327
CYP7B1,0.00798152929994968,2.90884474777489
IL15RA,0.00802049473011343,9.91431668008637
RBM18,0.00804068388657935,9.82716200725656
TAF12,0.0080469049885283,8.66457904253001
B230219D22RIK,0.00807117473359492,9.30094486094614
EPB42,0.0081302637193097,0.699668164390441
SEC16B,0.00815710233719255,1.89505976441611
MAP10,0.00822179081084891,1.44662402103427
SLC1A4,0.00824975857424542,1.16104803936535
TIMP2,0.00831033802724362,6.84468370027481
PIMREG,0.00845954239432906,3.26180324999238
RAN,0.0084861050546702,2.41921287483972
STAM2,0.00857536528535407,7.82813739200989
ZFP945,0.00862435672564061,9.24517311102127
TGFBR1,0.00867945788792694,7.80085487401575
HTRA3,0.00874235344882572,1.82207155695438
BACE2,0.00880494095829069,1.14238919630602
SRGAP3,0.00881886891238833,3.95743388678941
ARNTL,0.0088198708130802,8.43443417560407
ITGA2B,0.00884854529420673,3.94359260359957
CD86,0.00886455177678937,4.20885442499096
SESN1,0.00890924797405625,8.85436211899624
CCDC149,0.00891881261601239,3.01935106643678
GJA1,0.00892138633830524,3.10489471777288
LIN28B,0.00904495877313345,0.561370047323444
AA474408,0.00904533049783137,2.46125231157624
F2RL3,0.0090908683466475,9.94261564281329
NAGA,0.00917915905257479,10.135394913534
SNAI3,0.00918358133171998,0.463669232281442
KLF8,0.00926299542218345,2.91736418381158
HP,0.00928065423596717,1.0085467312502
PGLYRP2,0.00930359977426331,10.1255703762188
PIK3R1,0.00930529460680482,7.51667022326798
TAF7L2,0.00932204339664031,0.0224391537304083
MAML2,0.00940265147946106,6.42537609037884
ABCD3,0.00944492617703052,8.38759977656109
CCRL2,0.00950191084505936,5.43393204615367
CKAP5,0.00951974357231563,7.75860132503342
NUBP2,0.00952239810841857,8.82623625968074
SLC4A3,0.00959630860476259,0.916006624415733
IMPACT,0.00962456040955133,9.1024906837154
MYO1G,0.00964077441146943,10.9988761760601
PRMT9,0.00966699175400824,6.04784256062644
SNX10,0.00967445106172546,7.92582718008717
MYO1F,0.00977771281128753,9.88416283434634
KDM7A,0.00986617183876632,7.74613228469929
PSEN1,0.00994962442468547,9.13746693248497
MIS18BP1,0.00998952777867629,4.29394176153228
USP48,0.0100438279399086,8.23985843589328
EVA1A,0.0100665413330397,0.327910842231921
ATRN,0.0100729395190208,6.31272356938355
ADAMTS10,0.0102259965421268,10.7013540728199
BEND4,0.0102759852169211,4.30584319557066
TPX2,0.0102923163516065,4.63481129457799
MRPL20,0.0104973757387205,6.80777310682175
CHCHD10,0.0105514959335384,6.25909272141202
BCL2L14,0.0106350340150194,2.66991718567197
ZFP28,0.0106487303547142,2.60186950327054
SLAMF6,0.0107138330175283,1.55012756271188
SPCS3,0.0107330617713501,7.90408169687566
PDGFB,0.0107375268729995,1.33842010812588
CDK14,0.0107563700006139,2.95946191120296
NUF2,0.0108118140846108,4.03867560208315
ERRFI1,0.0109123479336272,0.959697419192125
SUMO3,0.0109700898116981,5.73469767355418
GM16364,0.0110205652591738,0.358668840438455
AMPD3,0.0110225205935117,3.11452805618576
TMEM71,0.0110358507188393,8.87065517489707
IFI204,0.0110450532317511,1.6939952856245
ZFP36,0.0110614522214902,10.1670718699624
ELOVL7,0.0110870964839154,2.67732303025611
AACS,0.011183119695202,8.45744373089027
ACPP,0.0112288984822357,1.33923872985981
PKHD1L1,0.0112500506411611,1.10643271591611
TRIM23,0.0112683549985288,8.35992003102377
MYH10,0.011316581028223,2.08475301440659
GMCL1,0.0113528667811296,8.66300657802723
ADARB1,0.0114972015722111,2.59456984447411
EXT2,0.0115429278209845,10.3025715704777
ADGRE4,0.011595946347359,1.10757564465425
CLEC5A,0.0116298860154542,0.431869536546268
JARID2,0.011674313670433,7.66041162904185
SUSD3,0.0118742677429276,8.50798770740511
STIL,0.0119035964264355,3.05009439691704
RNF185,0.011918395805524,6.48240536172575
RCBTB1,0.0119260133881278,7.24322640846779
CAR8,0.012098570742911,0.369089749538394
ADAM11,0.012109295973593,4.81917990146437
TMEM74,0.0122096418019291,0.582228413958045
RASA3,0.0122227488907347,9.99258582620581
SORT1,0.0122366854158202,7.59561159634518
PITX2,0.012264038456992,2.25874190621112
MCM3,0.0122880868497373,9.38935220043796
ABRAXAS2,0.0123575509744073,9.48764322864913
KLHL10,0.012420754374795,0.419193261013142
SH3BGRL,0.0124696372147998,7.54567642311766
SLC14A1,0.0125351385512957,7.58767098834675
CPT2,0.0125367312239483,8.62598946393401
CLCN4,0.0125845193742982,9.74738770088268
ZFP947,0.0125864085363038,1.94235568514713
GM43727,0.0126159792105649,0.636780645117151
GM43570,0.0126252059365733,0.601612879232707
LSS,0.0126402196935399,6.37107294005945
LRRC8B,0.0126673280697059,5.38069230601132
MRPL37,0.0127495294670528,8.94504434562182
ARHGEF16,0.0127936822149346,0.557699247631013
PHF6,0.0127962368636969,8.24159880601875
INTS13,0.0128219899830288,8.40829766022203
ZFP119B,0.0128258268488059,3.4604797195943
EPX,0.0128418615137664,0.321413872713644
CDKN1A,0.0128498443404065,3.84957356139186
E030030I06RIK,0.0128601720842798,2.95415327257032
NADK,0.0129031688246419,9.3019330533036
ZC3H7A,0.0129236061837802,8.02466312761534
ATP1B3,0.0129602760971857,7.49592320789845
TTPA,0.0129948883759794,6.41084108570181
PPP1R16B,0.0130436733312146,4.78560682627461
GM26637,0.0130611174388695,3.11592979085504
STARD10,0.0130869378688427,6.93707275081744
EML5,0.0131336687099772,4.71489296407012
TTC39A,0.0131394552791825,1.24023601917261
NPAS2,0.0132567968454682,1.63788511447823
PDP1,0.0132789047990178,6.35398911043563
PSME3,0.0133444732704035,7.78646972662489
EDA2R,0.0133548033285469,0.813401238554854
PLS3,0.0134303509441165,3.96703618278946
SLC25A35,0.0134960165165273,2.6793670188175
RHCG,0.0137636717443439,0.111165531079102
MS4A4C,0.0138383785072609,2.23455900216243
RCOR1,0.0138517590079727,7.93383247346596
GM38082,0.0138545806774191,6.65473735338064
ITGB1,0.0138861812720729,7.09664617814552
NR1H3,0.0138912654297703,1.11236881142533
IFIH1,0.0139737908739786,9.47702191132804
LYPLAL1,0.0139796978026931,3.5346442965567
ARHGAP12,0.0140701231236414,5.73676411586275
ADAM22,0.014283061169222,4.25663869782621
ASF1B,0.0142886413871101,5.04002170260439
FAM160A2,0.0142993672859976,5.86633384347775
SLC37A2,0.0143233229779545,0.434622495534643
MCM10,0.0143641749026787,3.48228346279468
