,VGAMpValue,Variance
GHITM,9.52503312640973e-19,1.63397683763659
GM2382,9.66501628971991e-19,1.36192165905502
NAGK,9.79238926748532e-19,0.890961407627841
DDOST,9.80809609984673e-19,0.836113943035136
SIVA1,1.08380822857999e-18,1.1117828644315
RIOK3,1.12972123631897e-18,0.697793184220558
FOSB,1.14261521961617e-18,0.257299509932841
RAB8A,1.14840468477923e-18,0.802578373934306
KIF5B,1.15093893285864e-18,0.467675800916724
BC056474,1.15570176408283e-18,1.48139024150603
ADAM17,1.19328368727946e-18,0.792813294457715
FES,1.20908066500012e-18,0.30023602235574
PSMD2,1.21840709315082e-18,0.783085858748486
SDF4,1.22472926658e-18,0.517596901280549
METRNL,1.23063865140237e-18,0.621633372629397
CAT,1.25986922044317e-18,0.920606094552616
HMGCS1,1.27685701377931e-18,0.790103046607367
CS,1.3369574344563e-18,0.968707407736541
POLR2J,1.34920811458336e-18,1.5002520437924
PRKAR1A,1.39114871385615e-18,0.739075486239986
IRAK4,1.40823793092094e-18,0.622655606633036
SH2D1B1,1.42008222754058e-18,0.581765350955033
TOMM20,1.54042253050901e-18,0.880750293795246
AP1S1,1.58934160914678e-18,0.736993632567176
PRPF40A,1.64038167944752e-18,1.18121552385832
PDCD6IP,1.67476746929495e-18,0.212978126758705
DNAJA1,1.77053944099835e-18,0.676819320410246
DCTN4,1.7732533196018e-18,0.507845440093351
PSMC1,1.79315893481023e-18,1.13276026234706
UBAP2L,1.81355576907149e-18,0.537219138619125
EIF4E,1.90160050274954e-18,1.14034576232959
G6PDX,1.90575506039669e-18,1.02076082827103
ATG5,1.90830324991781e-18,0.901561782482233
TMED5,1.94717833880176e-18,0.740257744907466
TGFBI,2.03995790761534e-18,0.695136803835773
MED28,2.21863136060586e-18,0.245780724576559
PON3,2.22616700730893e-18,1.08269232589354
LRRC33,2.25093399017612e-18,1.25998457643731
C230096C10RIK,2.48754170463619e-18,0.331234865427321
2700060E02RIK,2.50694998729078e-18,1.36595208422086
HCFC1R1,2.55831217130273e-18,0.757985948638626
RGS19,2.65994565992535e-18,0.931230870815774
FOXN2,2.67949432872085e-18,0.383022299698397
PPM1H,2.68403089272108e-18,0.506005117586979
CCR1,2.78749895445704e-18,1.30131252228666
TRF,2.87682498632451e-18,2.02031535261723
SERPINB6A,2.98214613631006e-18,1.66860227873127
SETD8,3.07301619605874e-18,0.558721806110255
PAIP2,3.09526711930924e-18,1.21437187306789
SFT2D1,3.15433377961818e-18,1.09590010467341
MGEA5,3.21162272628457e-18,0.919445855533683
GGNBP2,3.36264729013317e-18,0.685570472491642
LSM4,3.36774349899033e-18,0.374395202722602
DPM3,3.46781549154967e-18,0.531120771533644
MRPL43,3.51298709248191e-18,0.650787329757588
ETF1,3.89330188412337e-18,0.546060020898181
MRPL12,3.95698107105125e-18,1.03891723123444
CIB1,3.9992381020447e-18,1.55614099615391
TM7SF4,4.00550759645511e-18,2.21688185201197
BNIP2,4.27689710190073e-18,0.895158538269772
GNPDA1,4.44932597110921e-18,0.693056115300105
TGOLN2,4.5022731211332e-18,0.609152854112365
ZFAND5,4.50994841707272e-18,0.762210494531464
UBE2H,4.92325675859681e-18,0.761667024480411
FNIP1,4.96437455193661e-18,0.389942597570426
HSPA9,4.98119476701521e-18,0.579228251691698
SERINC3,5.03071511099623e-18,0.46861417434342
RABGEF1,5.12944659197342e-18,0.475399359395062
KLF4,5.45039311816601e-18,0.358754296289076
SRA1,5.46751791933543e-18,1.2910887409741
SLMO2,5.49124170709662e-18,0.852325345895803
H2-AA,5.5109025534939e-18,9.0186342246886
2410001C21RIK,5.55079008053827e-18,1.05112454351077
UAP1L1,5.56641147901799e-18,0.725814023766562
CCNI,5.58872631808716e-18,0.521429500183104
DNASE2A,5.76715139914924e-18,0.579596658737472
PSMC2,5.89110157311177e-18,1.07336723321674
COPB1,5.89283116411328e-18,0.828168619281393
CSNK1A1,5.97160557240392e-18,0.839600508922111
MRPS18A,6.13069388923714e-18,1.15096983299037
ZFP36L1,6.14115852472418e-18,0.276150103198875
HDGF,6.3218251948895e-18,0.599957502961104
OAT,6.38306754470022e-18,0.845956798128487
PHB2,6.49589948463188e-18,0.571049548500006
SLC35B1,6.53254025671083e-18,1.29074194809957
ACAA2,6.60037651606817e-18,0.884022560912868
CCT4,6.70199335779731e-18,1.16212723364516
CYTIP,7.26322418058491e-18,1.39640488572948
MAP3K1,7.67083144970809e-18,0.309188797078466
MRPL34,7.84674893179744e-18,0.853259440550924
PRDX4,7.99250486192669e-18,1.55782606801715
FAM36A,8.06058114560305e-18,1.00782346776071
MIR692-1,8.41536847094906e-18,0.127239008538408
TRAPPC4,8.82491933663254e-18,1.15436571392123
IK,8.82738348714942e-18,1.07155169687507
SOD2,8.94358186358524e-18,1.38846421903801
6330577E15RIK,9.03065537824531e-18,1.01480277428681
COPA,9.06509491584783e-18,0.776173852461445
N6AMT2,9.1559177465727e-18,1.38294176672978
FAR1,9.47729296406838e-18,0.569229285691447
IGF2R,9.74459348455341e-18,0.12388463797839
EIF3B,9.82121338104577e-18,0.460416326226703
VPS13C,1.03387863296925e-17,0.403163155784927
IL1A,1.13554996782275e-17,5.73441432286602
NAA20,1.15491304447775e-17,2.05120861468362
3230401D17RIK,1.20757639260955e-17,1.68953379043245
H2AFJ,1.25412273635777e-17,0.130498144280842
AK202494,1.36405074625198e-17,1.15106628079528
GSTM1,1.38373465792005e-17,3.06928532600385
RBBP4,1.39095230922182e-17,0.253536923848549
IL1RN,1.42635620896392e-17,4.3375602843313
FAM3C,1.44787910878971e-17,0.331896282733541
FUCA2,1.46393961475939e-17,0.759147518029608
APH1C,1.56120844829801e-17,0.385829393535655
OLA1,1.57929196893295e-17,0.571389064968491
SF1,1.6227260439888e-17,0.216637435745847
CYFIP1,1.70840064920529e-17,0.741462253836861
FUNDC2,1.82334656139984e-17,0.307022660123935
AK177731,1.87367847721082e-17,1.71132598305923
HSPD1,2.02387871598178e-17,0.738760295005245
MKIAA0694,2.0258031834459e-17,0.952411113520044
FAM165B,2.11308607832925e-17,0.81170534802933
POLR3K,2.45075614308227e-17,0.378301249943391
HBP1,2.50545592885301e-17,1.38529047936579
ADAM8,2.53845027999386e-17,1.09683994356831
NSD1,2.57673949035811e-17,0.242578937941211
TRPV2,2.58351333598326e-17,0.498411714437154
PTEN,2.73086388218643e-17,0.252322911134435
TNFAIP8,2.84563005739072e-17,0.694742032054446
ANXA6,2.84886650252105e-17,0.655298870088725
HNRPDL,2.94310124290766e-17,0.573146427850021
DDHD2,3.05043735861993e-17,0.443251468756549
SAMD8,3.05082179716213e-17,0.189908800035826
TAF9,3.23725845263839e-17,1.29627573086099
CAPRIN1,3.26245125109127e-17,0.328807158997359
AIP,3.37202910795972e-17,0.800308311119995
HNRNPM,3.38643010316462e-17,0.513254651894672
SH3PXD2B,3.40175623406328e-17,0.411465931063439
CCL3,3.47636814787904e-17,5.15683232619419
ZC3H11A,3.57388731994839e-17,0.732496394435423
FNIP2,3.70488667369682e-17,0.182822252477457
NCOR1,3.708644515158e-17,0.542318908437321
NARS,3.73447666767035e-17,0.867885638729815
EIF3F,3.92542407267109e-17,0.921611752595349
TIMM17B,4.0866527754661e-17,0.38688539802761
TMEM9B,4.17211472879182e-17,0.660773637804888
MED13L,4.19148157405969e-17,0.241444850573857
TFEC,4.37112627586926e-17,1.3368839051761
MEA1,4.90733090842828e-17,1.33941297516791
BAD,4.98620616134836e-17,0.802462980318065
ATP8B4,5.11025840853469e-17,0.727579396126852
2310004N24RIK,5.19414991936386e-17,0.846615194204043
TRA2B,5.24577056648184e-17,1.12611025303201
PDHB,5.55608664988793e-17,1.23222116978389
PNPLA7,5.66630999045218e-17,0.254987094550767
TWF2,5.8928441404668e-17,0.499629128216849
DNAJC3,5.96783847650822e-17,0.278355901277549
FCHO2,6.00379344338621e-17,0.480885505457164
APBB1IP,6.20994992154725e-17,1.0201948536176
ARHGAP30,6.26432590766091e-17,0.378451035472828
EPRS,6.3191807399536e-17,0.718983122864781
PDXK,6.61624599419246e-17,0.207047764658305
MTDH,6.6826908657659e-17,0.6535894422556
CISD2,7.02303967490196e-17,0.611011016296886
NEK7,7.07796247815407e-17,0.707061831308657
EIF4H,7.29581238766054e-17,0.762814765458751
AK212965,7.44832294595133e-17,0.998934878572479
NPC1,7.71682822742487e-17,0.257536100458131
ZC3H12C,7.89691123710237e-17,0.756099263020739
CMPK1,7.92535284586117e-17,1.01405284781245
1810043H04RIK,7.98087825629451e-17,0.877271667945929
ADIPOR2,8.37760948496222e-17,0.365782553014761
HMGA1,8.40393393186649e-17,0.477698892530507
PECI,9.04278782006114e-17,1.18302069254027
DYNLT3,9.04750757905365e-17,1.07012488563649
UBE2V2,9.32577839516972e-17,1.00474528044424
IRAK1,9.36549119392877e-17,0.335159728166989
MTHY28,9.41349918893055e-17,1.02572585476397
GPR171,9.7454562535992e-17,1.51811417619975
LASS2,9.77504314339049e-17,1.02008699992387
TMEM149,9.7962959253041e-17,0.569894850448519
NDUFS2,1.01007412522468e-16,0.977351216219461
CAB39,1.01194400463804e-16,0.701921948828213
TNFAIP2,1.03150646274323e-16,2.38067881992398
TMEM167,1.04927372817874e-16,0.209752977611277
WBP2,1.05932583320431e-16,0.693925813666721
MRPL40,1.07354954354869e-16,0.730695689555547
RELL1,1.09848744528116e-16,0.147863848267169
GLRX3,1.14379357537488e-16,1.10787491407593
METAP2,1.14711688212742e-16,0.375016756200065
HSD17B10,1.1845954018643e-16,1.14751915404125
PBRM1,1.18635087376635e-16,0.607473785075758
EIF1A,1.21739330621421e-16,1.0715381451307
NONO,1.24200583153258e-16,1.12067186519888
RBM8A,1.3105821762395e-16,0.318766495692492
MRPL21,1.36435529709756e-16,0.816769231667144
TACC1,1.38282721331089e-16,0.450930825051867
MTAP7D1,1.39394171173585e-16,0.326374766059308
GM4987,1.4060315034609e-16,0.0127742015134736
MAT2A,1.41595278584243e-16,0.715340272672516
H2-EB1,1.43299478735465e-16,6.34854422157228
CLK1,1.43414096651613e-16,1.5595631643342
REL,1.45222627914862e-16,0.846739115163692
IAH1,1.48028595985272e-16,1.69398383630844
LMNA,1.49082710070415e-16,0.590583662908303
HVCN1,1.52516478287678e-16,0.896495998493104
DNAJB6,1.53000579290434e-16,1.1143969000412
4930506M07RIK,1.59124572423134e-16,0.529645547524467
NRP1,1.59328223325891e-16,0.230824890721656
DHCR24,1.60253691547481e-16,0.222320243556995
BOLA3,1.60366632953372e-16,0.665972375403276
LGALS9,1.65092458761966e-16,2.51751490725769
PLEKHO1,1.65790689370504e-16,0.17022056414097
NOP16,1.6630312184759e-16,0.63242924441369
TTYH2,1.66682252179522e-16,0.4653311979221
GATAD1,1.6809285752562e-16,0.893990841848656
STMN1,1.71472855408568e-16,3.33981246358646
SLC38A1,1.71829586572239e-16,0.129098847948989
PDCD4,1.73867423448293e-16,0.88750418091113
SEMA4D,1.75415384178491e-16,0.29610620412893
NGDN,1.75502755313039e-16,0.959487376770473
TREM2,1.75812645927206e-16,1.22413651971301
DDHD1,1.81166598228509e-16,0.683094793281058
RDX,1.84321659205992e-16,0.540524413778541
DPP7,1.99896751283027e-16,0.773151677326478
CRAT,2.06326255460551e-16,0.236356307701911
G3BP,2.15009216841023e-16,0.3026577102119
TBRG1,2.15989397562146e-16,1.34744907677103
PSMD6,2.20193609512717e-16,1.26514409871873
VDAC1,2.23774063792932e-16,0.904273644210892
TPR,2.26020595676407e-16,0.837266128779783
RQCD1,2.34215599563682e-16,1.04335939263333
GGH,2.43413569432144e-16,1.30998532812344
PDIA4,2.50401392935903e-16,0.700511150320208
NFKBID,2.50554236464753e-16,0.606484131560748
HMOX2,2.50593290408497e-16,1.72972701812813
ZFP207,2.77259336098839e-16,1.0617262668416
GATAD2A,2.87319506123107e-16,0.357471671543714
CETN3,2.91167297609229e-16,1.16796602188833
CHCHD3,3.02066283142768e-16,1.0562903061801
P2RY6,3.37945770393671e-16,0.39187862700012
TTC3,3.57715253160289e-16,0.267798077425112
USP14,3.67137903113248e-16,0.56130282491585
TFG,3.77317275365083e-16,1.23196448209239
ELOVL5,3.84896682329771e-16,1.03985817868779
PLBD1,3.95359428846005e-16,1.41550935716672
IRF1,3.98096399466492e-16,1.52550087673725
AK202301,3.99132749929458e-16,1.00968950295165
AP1B1,4.33018866737075e-16,0.308724767118399
TNFSF9,4.36372785215444e-16,2.89962836061952
TM9SF3,4.53632439575953e-16,0.298495450350906
BAT1A,4.64346944727726e-16,0.843329308955456
MRPL30,4.77517976922372e-16,1.77768085658399
RAB7B,4.84536799085824e-16,0.390126194570205
ARL1,4.95074873392296e-16,1.04006976297767
SMARCA5,5.02709114663492e-16,0.525391258021161
MYO9B,5.35949116582754e-16,0.391117418233878
GDA,5.36179384777214e-16,0.32495977754046
NKTR,5.39570046513802e-16,0.538436244677754
CCDC88A,5.44903275118459e-16,0.446756092671094
APR3,5.62671302142102e-16,0.890917207494502
SBDS,5.69293305344421e-16,2.04601717796549
CKS1B,5.74708214205143e-16,1.8656565000354
SPIN1,5.76799056836098e-16,0.942483478511144
EHD4,5.79794279247098e-16,0.562012080476899
NRD1,5.80695388179082e-16,0.456583619139172
ACOX3,5.81753668507817e-16,0.246432296829271
SCPEP1,5.97405712173224e-16,1.06074982733015
QPCT,6.0573521878837e-16,0.863669792934759
IMPDH2,6.06263672628605e-16,0.821495347370622
ERGIC3,6.15568736710183e-16,1.34094269531968
2810428I15RIK,6.45972810110805e-16,0.830095892149495
TAOK3,6.70737181701363e-16,0.421776836295476
4933407C03RIK,6.92758931772298e-16,0.311919351074724
ARHGAP9,7.14896169281543e-16,0.405301449525727
CNIH,7.21944046584546e-16,1.45043390559312
VPS26A,7.22684806699613e-16,0.769039965749677
CCAR1,7.62391239102608e-16,0.577272292269717
ARPC5L,7.65949909083413e-16,0.664441360257567
YIF1B,8.13880741130568e-16,0.869512857835304
NAA50,8.207270938541e-16,0.284140773763029
RPS6KA1,8.24869569529658e-16,0.344634337605459
MRPL4,8.29451872622181e-16,0.834963854051649
GALNT1,8.39832299023531e-16,0.233550006898319
CLEC4A3,8.42852592830645e-16,1.72533145467784
EVI2B,8.61451487138889e-16,0.336602370296337
LASS5,9.07523659004316e-16,0.325801933823158
IDH3B,9.2501796956456e-16,1.22327176715062
H2AFZ,9.61518252575793e-16,0.279945675741583
COMMD6,9.80593224192023e-16,1.21939663653068
UPF1,9.90213513232188e-16,0.0236134362302241
SRSF11,9.99562722743895e-16,0.816201170602068
PSMD1,1.00517650309473e-15,0.617842257609224
MRPS17,1.0204957940947e-15,1.02341441698612
SEPHS2,1.02221478878339e-15,0.21970582221618
STT3B,1.06722566240459e-15,0.301882036927159
LIMS1,1.0692430731045e-15,0.549601305642045
FAM105A,1.0710730391686e-15,0.553695651415877
VPS4B,1.09307582813342e-15,0.688139387543812
RRBP1,1.10051989513292e-15,0.381420473293885
NUFIP2,1.10290446708053e-15,0.242230360094568
RAB11A,1.10879763143185e-15,1.1166872390197
DNM2,1.11110550742255e-15,0.313877894318893
ARHGAP25,1.18256812380477e-15,0.386983931634796
GM13251,1.24999994571285e-15,0.333246581627615
DUSP3,1.25045897861154e-15,0.448292068220338
SYF2,1.26237623161637e-15,0.901634832716958
TIMM8A1,1.27644617646032e-15,0.707703003279254
SARS,1.30797451151222e-15,0.580120550191629
LMAN2,1.30797582545686e-15,0.298642825293534
CCT7,1.34880235804651e-15,0.979503172072202
1500003O03RIK,1.38554089635707e-15,1.17048760348415
TET2,1.42372910211226e-15,0.75042526735537
CLEC12A,1.43501358950106e-15,1.07607353615287
ZFAND6,1.44935538722939e-15,1.27812040249187
SLC15A3,1.47743111764107e-15,1.65408513666615
MTSS1,1.52814518194832e-15,0.277894470661884
DCTN2,1.54817058509691e-15,0.759243539453074
GOLGB1,1.57378527433379e-15,0.691283640376084
APEX1,1.58251432066704e-15,0.663623276274088
NRP2,1.59113681516381e-15,0.7832570838605
BIN1,1.60564250924493e-15,0.341230752322589
CSRNP1,1.60690751305454e-15,0.21111330731126
GBA,1.61716168771316e-15,0.983503957908107
TPP1,1.65292356425604e-15,0.630758564209666
CDC42SE1,1.65369046283173e-15,0.441978082662935
2900010J23RIK,1.72639194739446e-15,1.05680312755054
RWDD1,1.89986554691688e-15,0.736172729588139
LUC7L2,1.91796321312298e-15,0.364979992841539
1110008F13RIK,1.93443923122496e-15,1.0079132960671
NUBP2,1.94921745319408e-15,0.9228861349604
BCAS2,1.95485826591596e-15,0.754002668010898
ISCA2,2.05872863066972e-15,1.26522282675856
HIATL1,2.07141926681327e-15,0.983550603776345
NUDC,2.07831945769838e-15,0.519795038241654
PILRB1,2.09458912154209e-15,1.05147536108935
PPIG,2.1697143982627e-15,0.543800248759563
POLR2H,2.30094641483933e-15,0.873618275633489
2900064A13RIK,2.31532576721659e-15,1.1354625794198
AP3S1,2.49632009841374e-15,0.913553744827728
MFGE8,2.52770641175082e-15,1.2559867242248
2310014H01RIK,2.58582633289997e-15,0.174613925328639
GM5148,2.59558088975256e-15,0.00522231104380858
TOMM34,2.68410509537789e-15,0.853117238146807
2700094K13RIK,2.70318223923796e-15,0.823280257687013
GPR160,2.74927970917986e-15,0.442091962704254
TMEM147,2.75236839398237e-15,1.11876552549694
RAB2A,2.8155762054515e-15,0.747297014239227
9430076C15RIK,2.83898772991975e-15,0.990537148798368
AK164218,3.06121004815283e-15,0.788989281402674
HP1BP3,3.10069562504294e-15,0.507398660377393
CHSY1,3.10773059023318e-15,0.614860739801465
STX12,3.18289059471018e-15,0.934633707082725
SIN3B,3.2848847276587e-15,1.19077077519977
DCUN1D5,3.42381961959571e-15,0.495204729638118
HNRNPH1,3.47457254835842e-15,1.07617936914287
ITGB1BP1,3.48364926896442e-15,0.673460038421661
CDK11B,3.53758537677439e-15,0.47136713222258
ZNHIT1,3.7592455648341e-15,0.735512324247008
PTGS1,3.86701127228547e-15,0.382376558104858
TMEM126A,4.09569653408968e-15,0.813803970939625
VAMP3,4.18739739127517e-15,1.09822980340609
PGRMC1,4.27645464273514e-15,0.745819921946386
TMEM173,4.28143047619625e-15,0.784830749942817
ACER3,4.33063240225223e-15,0.46135653254505
AP3D1,4.60493281004537e-15,0.331933536268635
ACADL,4.70095381654306e-15,0.738293926041736
AKAP13,4.73570190747617e-15,1.0148912570507
MAPKSP1,4.76392703001105e-15,1.61321369305514
SOCS3,4.77585997499144e-15,0.345311036621125
WBP11,4.80341001402395e-15,0.160919298976027
GTF2B,4.84166563785023e-15,1.53847218801622
PARP1,4.8485799172315e-15,0.115520625471853
CCND3,4.92468162558168e-15,0.545290296510442
FDPS,5.11872405879417e-15,1.57171304115358
SEC13,5.27856312526294e-15,1.35900380833895
SEC62,5.31013081094221e-15,0.242510793882541
SFPQ,5.964740069438e-15,0.396049906124394
MRPL11,6.17560629139305e-15,0.109731181372384
TXNL1,6.20276160143192e-15,0.952392922402626
ZMYND8,6.25561539914792e-15,0.750963462453855
THRAP3,6.2717373848464e-15,0.429842454838723
RAB11B,6.63769490040489e-15,0.295247480518025
EIF1B,6.71952590117622e-15,0.753377417210428
RBBP7,6.87438361529738e-15,0.737363370968046
CSK,7.04768766308012e-15,0.531838575664844
TNS1,7.14368235158495e-15,0.0900042904429975
SNRPB2,7.16830436886733e-15,0.743836413606312
NUDT3,7.33436116922791e-15,0.707394918110866
SDF2,7.36162961044464e-15,1.2571724324413
ATP6V1H,7.41642435313449e-15,0.87953477268623
MCM3,7.42721046142357e-15,0.432418744829397
PSMD11,7.58549372711963e-15,1.09183271649457
EEA1,7.79258849470575e-15,0.351436090660816
IGSF6,7.85369722676649e-15,1.56149685106361
TMEM179B,8.30449610795039e-15,1.24699018805115
RAB31,8.35323655691594e-15,0.743043469609625
RBMS1,8.39054843217959e-15,0.967962152111444
HIST1H2BC,8.41419621182699e-15,1.97953079413869
PSMD7,8.49962471900326e-15,1.14976432581641
LGALS3BP,8.70003537465478e-15,1.56615953991281
MED10,8.88915684559119e-15,1.37401757260126
ATXN10,9.00360421424901e-15,0.566828754517572
ELAVL1,9.00739275806444e-15,0.301174501273277
LPCAT3,9.14970223170693e-15,0.415298198586459
FKBP8,9.17162742381652e-15,0.404680879196341
GNG12,9.25210582982482e-15,0.576464832487091
GPCPD1,9.64568123228739e-15,0.713922411744268
NFU1,9.69640538903323e-15,0.840979242830401
RABAC1,9.87327237777939e-15,1.06424387530376
PIK3CD,1.00019998894079e-14,0.306391076811578
P2RX4,1.01630237276039e-14,0.8613069683482
LSM5,1.06764062690945e-14,0.740962725429554
BUD31,1.07203179772936e-14,1.34818822055072
DOCK1,1.10432598825341e-14,0.218529641542932
LEPROTL1,1.10530256510996e-14,0.443406314922456
PNP,1.13874593838195e-14,1.69071561064577
LASP1,1.15417289050102e-14,0.343877433418424
GLO1,1.15488034481612e-14,0.859933632917881
STK24,1.174734255977e-14,0.27380693554833
LBR,1.23113508672715e-14,0.688449250800471
TUBA1A,1.23834501765561e-14,0.869911087360686
MAPK14,1.273147179035e-14,0.582454475914476
PARK7,1.29209301460458e-14,1.4006775624945
MYEF2,1.29393928016967e-14,0.423961765730111
FAM20C,1.30142640191484e-14,0.741058360782878
ELMO2,1.33983559899047e-14,0.189754264333942
RCBTB2,1.40200060313085e-14,0.487534936280957
FAM32A,1.41280998695122e-14,1.12448264270729
PDCD10,1.46959172240352e-14,1.2094763744134
1500011K16RIK,1.47383388822293e-14,0.365374341834474
EIF5B,1.51019710931694e-14,0.155789398206842
MRPS28,1.51883465774793e-14,0.795572100386829
SGMS1,1.55376342758239e-14,0.445254571609197
DNAJB11,1.56062407495276e-14,0.821291205194698
SS18,1.58472160800436e-14,0.441985707195522
OSGEP,1.59462824911124e-14,0.594849509127681
INPP5D,1.61412498604671e-14,0.253674558176133
KLHDC4,1.69910409306216e-14,0.901777626283595
ANKRD13A,1.70818220713751e-14,0.414119688189357
TPT1P,1.71710961774123e-14,2.40534637589361
LSM6,1.75681929276274e-14,0.213305372420846
WDR26,1.77853373466496e-14,0.300831225312319
DTNBP1,1.80829654424718e-14,0.786183106601006
CTDNEP1,1.96054786468923e-14,0.407052940333812
NUDCD2,2.00122365797716e-14,0.61610903688552
DERL1,2.00694708744156e-14,0.364576995239672
2410006H16RIK,2.0392504921443e-14,1.10324508422427
API5,2.0634971797811e-14,0.66503065717693
D6WSU116E,2.10355261905089e-14,0.464801068302495
TAX1BP3,2.17551435946346e-14,1.12031408837015
CDK4,2.22867394928253e-14,1.10901697993598
PAFAH1B2,2.24989962128698e-14,0.452526645257273
SYPL,2.26020015765335e-14,0.421925425769637
TPP2,2.26912592853433e-14,0.513199902024169
MRPL24,2.30946720590282e-14,1.06846913643642
GNG2,2.31899585060696e-14,0.181598244514603
RNF4,2.35157439592967e-14,0.860080047122079
PPP2R1A,2.45802077168646e-14,0.925225344695496
STARD3NL,2.49666165084226e-14,1.37184726664529
OSBPL9,2.53304537587683e-14,0.630090597793413
CDC123,2.58466689340103e-14,0.779090956770423
BC049805,2.58518208209408e-14,0.158186643354302
ACO2,2.61433364894699e-14,0.657759458857254
SLAMF7,2.79310888437132e-14,3.65293943088915
DERL2,2.881397151935e-14,0.826953770237544
MRPS15,2.90906825699594e-14,0.537875970232978
ACIN1,3.08335453134523e-14,0.242712599373607
SON,3.14679743808909e-14,1.27864681765487
YME1L1,3.16506612209732e-14,0.523828123878948
SDCCAG1,3.17106926280132e-14,0.973427208708853
ALCAM,3.2166240984837e-14,0.779064700203543
STXBP2,3.29763418415584e-14,0.663026998397731
EXOSC8,3.40086583973484e-14,0.889870578084347
EIF3M,3.41169974016141e-14,1.6773518504985
2900097C17RIK,3.49250154052835e-14,1.08017406653967
9130011J15RIK,3.55431401866335e-14,0.504061267724476
KLF10,3.59957215573786e-14,0.28358868557181
AHSA1,3.61904200496283e-14,0.784320085167052
D4WSU53E,3.66065094890098e-14,1.06526604123592
EDEM1,3.78280082946426e-14,0.456872988412241
CKS2,3.79732539006792e-14,1.58886810597594
HUWE1,3.83380663723517e-14,0.350289900267245
MAGT1,4.10140409656735e-14,0.514103402118057
TMOD3,4.25393880368156e-14,0.730785906904799
BC031781,4.33598661937512e-14,0.296561218435469
SUGT1,4.42453607611994e-14,1.44342546012881
VPS36,4.44279206072736e-14,0.593881545192308
FAM49B,4.53434083422625e-14,0.339633474408766
UBA2,4.54745144221165e-14,0.571373932609283
MIER1,4.66227548719125e-14,0.743719256262859
COPB2,4.69950752248472e-14,0.613179119632287
RRP1,4.72716444758946e-14,0.571592543031755
ZNRF2,4.72740674323411e-14,0.268353652138842
CDKN1B,4.780246814564e-14,0.166439668870903
SRPK2,4.79700116408386e-14,0.370345455357102
RGS10,4.9231197751501e-14,1.61689204017796
IL1B,4.96839839146832e-14,6.96165806030371
PDPN,5.04955685896299e-14,2.17526765630342
RNF181,5.06724083807428e-14,1.33965949235931
CNN2,5.07430813474128e-14,1.18087300902391
TXNDC9,5.1154411578712e-14,0.395249651803081
PSMD12,5.18122712916733e-14,0.752855721434811
PPP1R7,5.21724034279522e-14,0.184025900515752
MACF1,5.2652135214518e-14,0.687033022108825
TMEM111,5.36903729799302e-14,0.622371252675995
SNAPIN,5.52175249839041e-14,0.572021667323883
LLPH,5.78304032436193e-14,0.959995982526355
PLEKHO2,5.98846053455433e-14,0.531209900434657
PTMS,6.04754842826668e-14,0.292819071926314
CISD1,6.09397307120086e-14,1.01283076968605
UQCRFS1,6.109931210878e-14,1.52805537018668
ACOT9,6.3268778872655e-14,1.338024206236
FAM168A,6.43104989495525e-14,0.120097183135169
MVD,6.53961641887518e-14,0.592896736485199
SNX1,6.60499357625379e-14,0.593548825193812
MRAS,6.62295119079565e-14,0.0496394069109307
PIP5K1C,6.77060772798578e-14,0.293305824812249
1110001J03RIK,6.77698670388506e-14,0.736769631198594
AAMP,6.94282981729814e-14,0.943474366990577
FAM173A,7.02411100842311e-14,0.858109693599754
OSBPL8,7.20758348379546e-14,0.344475780816997
GNAI3,7.54256777636019e-14,0.995128703961927
ZFP703,7.65348545582544e-14,0.200171247013344
TMEM109,7.82482046568848e-14,0.404106107951115
FRY,7.94293114922113e-14,0.246138389865426
JTB,7.94681785268949e-14,0.649984274316925
SLAMF9,8.16973078116807e-14,2.09042441434442
EXOSC5,8.35607867792972e-14,0.373079561115486
SMC6,8.36612875505595e-14,0.393334062183508
SMARCA4,8.54113122952574e-14,0.16129665213409
BCAT2,8.62454992771453e-14,0.718181100309635
CGNL1,8.66316529505003e-14,0.233753736602164
HIST2H2AA2,8.72338987419176e-14,0.584796791823512
NDEL1,8.84291890215897e-14,0.597584682983895
UNC119,8.85482792422515e-14,0.543007226088594
SLC43A2,8.93305608832272e-14,0.186812123075257
MED1,9.1206206081604e-14,0.810240075588488
PLK1,9.25767746069003e-14,1.01636194814489
RAB4B,9.3230820309726e-14,0.312276955732619
NFIL3,9.46419827031376e-14,0.500234859625701
FGFR1OP2,9.55899963443367e-14,0.427468645626848
F10,9.74268665763939e-14,1.52842695657712
SPG21,9.83422420460595e-14,0.379952221920888
CHRAC1,9.86099037466168e-14,0.999849292265626
PPT1,9.99401063821987e-14,0.884940973058828
A430084P05RIK,1.00739604783599e-13,0.990223175554505
MAST3,1.02688674621994e-13,0.220338859697655
BCL2A1C,1.06510262144722e-13,1.23751038830949
2810407C02RIK,1.09635921604095e-13,0.55590145484243
XIST,1.13228086588365e-13,0.279605702184652
ATG7,1.1371410425673e-13,0.283467207303987
TUBB2C,1.15311523055596e-13,0.887511734647489
PUF60,1.16406994089041e-13,0.398235414948421
VMA21,1.28433577024089e-13,0.230692955055341
UHRF1,1.29949730499566e-13,0.387428160728249
CYB5R1,1.3099019077677e-13,0.455353450216747
P2RY14,1.31585610892731e-13,1.93520738985201
